"stockcode","description","quantity","revenue","profit"
"23379","PACK OF 12 RED APPLE TISSUES","1220","465.3600","116.340000"
"23380","PACK OF 12 DOILEY TISSUES","72","28.0800","7.020000"
"23380","PACK OF 12 VINTAGE DOILY TISSUES","2236","941.3800","235.345000"
"23381","PACK OF 12 VINTAGE LEAF TISSUES ","1509","567.9500","141.987500"
"23382","BOX OF 6 CHRISTMAS CAKE DECORATIONS","1858","7292.4300","1823.107500"
"23388","WOODLAND MINI BACKPACK","820","3427.9400","856.985000"
"23388","WOODLAND MINI RUCKSACK ","5","20.7500","5.187500"
"23389","SPACEBOY MINI BACKPACK","1107","4718.2900","1179.572500"
"23389","SPACEBOY MINI RUCKSACK","13","53.9500","13.487500"
"23390","DOLLY GIRL MINI BACKPACK","742","3004.8400","751.210000"
"23390","DOLLY GIRL MINI RUCKSACK","8","33.2000","8.300000"
"23391"," I LOVE LONDON MINI BACKPACK","389","1628.1700","407.042500"
"23391"," I LOVE LONDON MINI RUCKSACK","1","4.1500","1.037500"
"23392","SPACEBOY ROCKET LOLLY MAKERS","643","1435.5100","358.877500"
"23393","HOME SWEET HOME CUSHION COVER ","786","3151.6600","787.915000"
"23394","POSTE FRANCE CUSHION COVER","438","1888.9000","472.225000"
"23395","BELLE JARDINIERE CUSHION COVER","754","3279.5800","819.895000"
"23395","check","-26","0.0000","0.000000"
"23396","BUTTERFLY CUSHION COVER","8","30.0000","7.500000"
"23396","LA JARDIN BOTANIQUE CUSHION COVER","88","379.2800","94.820000"
"23396","LE JARDIN BOTANIQUE CUSHION COVER","562","2356.2500","589.062500"
"23397","damaged","-9","0.0000","0.000000"
"23397","FOOT STOOL HOME SWEET HOME ","483","5037.9500","1259.487500"
"23398","HANGING HEART BONHEUR","609","537.9000","134.475000"
"23399","HOME SWEET HOME HANGING HEART","1922","1752.3500","438.087500"
"23400","check","-19","0.0000","0.000000"
"23400","SHELF WITH 4 HOOKS HOME SWEET HOME","459","2396.8400","599.210000"
"23400","","1","0.0000","0.000000"
"23401","RUSTIC MIRROR WITH LACE HEART","456","2336.1200","584.030000"
"23402","HOME SWEEET HOME 3 PEG HANGER ","25","93.7500","23.437500"
"23402","HOME SWEET HOME 3 PEG HANGER ","272","1057.2800","264.320000"
"23403","LETTER HOLDER HOME SWEET HOME","623","2196.6100","549.152500"
"23404","check","41","0.0000","0.000000"
"23404","HOME SWEET HOME BLACKBOARD","982","4418.2100","1104.552500"
"23405","HOME SWEET HOME 2 DRAWER CABINET","253","1316.4300","329.107500"
"23406","CHECK","-21","0.0000","0.000000"
"23406","HOME SWEET HOME KEY HOLDER","454","2410.1600","602.540000"
"23406","","15","0.0000","0.000000"
"23407","SET OF 2 TRAYS HOME SWEET HOME","263","2669.6300","667.407500"
"23408","PHOTO FRAME LINEN AND LACE SMALL","296","615.6800","153.920000"
"23409","PHOTO FRAME LINEN AND LACE LARGE","208","775.4300","193.857500"
"23410","CURIO CABINET LINEN AND LACE ","35","281.9500","70.487500"
"23411"," TRELLIS COAT RACK","226","1113.6600","278.415000"
"23412","?","-30","0.0000","0.000000"
"23412","HEART MIRROR ANTIQUE WHITE","356","2339.8000","584.950000"
"23412","","4","0.0000","0.000000"
"23413","DECORATIVE VINTAGE COFFEE  BOX","55","291.8500","72.962500"
"23413","DECROTIVEVINTAGE COFFEE GRINDER BOX","12","71.0800","17.770000"
"23413","VINTAGE COFFEE GRINDER BOX","98","516.3800","129.095000"
"23414","ZINC BOX SIGN HOME","137","1338.9500","334.737500"
"23415","HOME SWEET HOME HOOK","323","403.9300","100.982500"
"23416","CHAMBRE HOOK","132","184.6800","46.170000"
"23417","BATHROOM HOOK","146","157.5000","39.375000"
"23418","LAVENDER TOILETTE BOTTLE","558","1168.0800","292.020000"
"23419","HOME SWEET HOME BOTTLE ","473","1043.7200","260.930000"
"23420","PANTRY HOOK TEA STRAINER ","165","353.4500","88.362500"
"23421","PANTRY HOOK SPATULA","162","353.3600","88.340000"
"23422","PANTRY HOOK BALLOON WHISK ","213","477.8900","119.472500"
"23423","PANTRY 3 HOOK ROLLING PIN HANGER","214","858.1500","214.537500"
"23424","GINGHAM RECIPE BOOK BOX","465","2524.4700","631.117500"
"23425","STORAGE TIN HOME SWEET HOME","268","604.0100","151.002500"
"23426","METAL SIGN DROP YOUR PANTS","1271","3432.8700","858.217500"
"23427","damaged","-2","0.0000","0.000000"
"23427","STOOL HOME SWEET HOME ","236","2850.1800","712.545000"
"23428","IVORY RETRO KITCHEN WALL CLOCK","75","659.6100","164.902500"
"23429","RED RETRO KITCHEN WALL CLOCK","47","400.0100","100.002500"
"23430","BLUE RETRO KITCHEN WALL CLOCK","36","301.8800","75.470000"
"23431","NATURAL HANGING QUILTED HEARTS ","1438","1162.1000","290.525000"
"23432","PRETTY HANGING QUILTED HEARTS","1278","1090.0200","272.505000"
"23433","HANGING QUILTED PATCHWORK APPLES","1211","1069.5700","267.392500"
"23434","3 RAFFIA RIBBONS 50'S CHRISTMAS ","2095","1884.1700","471.042500"
"23435","3 RAFFIA RIBBONS VINTAGE CHRISTMAS","827","734.7900","183.697500"
"23436","GIFT BAG LARGE VINTAGE CHRISTMAS","148","185.0000","46.250000"
"23436","VINTAGE CHRISTMAS GIFT BAG LARGE ","1816","2163.6400","540.910000"
"23437"," 50'S CHRISTMAS GIFT BAG LARGE","1913","2341.1300","585.282500"
"23437","GIFT BAG LARGE 50'S CHRISTMAS","24","30.0000","7.500000"
"23438"," RED SPOT GIFT BAG LARGE","1727","2107.4200","526.855000"
"23438","GIFT BAG LARGE SPOT ","96","120.0000","30.000000"
"23439","HAND WARMER RED LOVE HEART","4027","8941.6100","2235.402500"
"23440","PAINT YOUR OWN EGGS IN CRATE","164","299.3600","74.840000"
"23441","HAND PAINTED HANGING EASTER EGG","22","9.2400","2.310000"
"23442","12 HANGING EGGS HAND PAINTED","42","87.3600","21.840000"
"23444","Next Day Carriage","78","1185.0000","296.250000"
"23444","","200","0.0000","0.000000"
"23445","ICE CREAM BUBBLES","2668","2161.2400","540.310000"
"23446","BLUE BUNNY EASTER EGG BASKET","157","230.2500","57.562500"
"23447","PINK BUNNY EASTER EGG BASKET","158","231.9000","57.975000"
"23448","CREAM BUNNY EASTER EGG BASKET","25","41.2500","10.312500"
"23449","SET OF 6 EASTER RAINBOW CHICKS","12","15.0000","3.750000"
"23451","SQUARE MINI PORTRAIT FRAME","278","558.1200","139.530000"
"23452","HEART MINI PORTRAIT FRAME","517","1019.8100","254.952500"
"23453","OVAL  MINI PORTRAIT FRAME","324","631.5800","157.895000"
"23454","SET OF 3 MINI HANGING PORTRAITS","32","123.2000","30.800000"
"23454","THREE MINI HANGING FRAMES","145","622.4500","155.612500"
"23455","SMALL PARLOUR FRAME","42","106.9800","26.745000"
"23455","SMALL PARLOUR PICTURE FRAME","165","462.4500","115.612500"
"23456","MEDIUM PARLOUR FRAME ","22","84.1000","21.025000"
"23456","MEDIUM PARLOUR PICTURE FRAME ","134","541.7000","135.425000"
"23457","LARGE PARLOUR FRAME","27","122.8500","30.712500"
"23457","LARGE PARLOUR PICTURE FRAME","86","431.9800","107.995000"
"23458","DOLLY CABINET 3 DRAWERS ","46","687.7000","171.925000"
"23459","DOLLY CABINET 2 DRAWERS ","30","375.0000","93.750000"
"23460","SWEETHEART WALL TIDY ","103","957.3300","239.332500"
"23461","SWEETHEART BIRD HOUSE","853","3066.1100","766.527500"
"23462","damages","-34","0.0000","0.000000"
"23462","ROCOCO WALL MIROR","2","39.9000","9.975000"
"23462","ROCOCO WALL MIRROR WHITE","60","1217.0400","304.260000"
"23463","VINTAGE ZINC WATERING CAN","13","139.4000","34.850000"
"23464","VINTAGE ZINC WATERING CAN SMALL","18","99.2000","24.800000"
"23465","TUSCAN VILLA BIRD FEEDER","17","148.6300","37.157500"
"23465","TUSCAN VILLA FEEDING STATION","12","99.0000","24.750000"
"23466","TUSCAN VILLA DOVECOTE","12","99.0000","24.750000"
"23466","TUSCAN VILLA DOVECOTE BIRD FEEDER","42","390.7800","97.695000"
"23467","VINTAGE ZINC PLANTER  ","32","120.0800","30.020000"
"23468","TUSCAN VILLA BIRD TABLE ","19","156.7500","39.187500"
"23469","CARD HOLDER LOVE BIRD SMALL","328","1338.6400","334.660000"
"23470","CARD HOLDER LOVE BIRD LARGE ","220","1389.8000","347.450000"
"23471","SIX DRAWER OFFICE TIDY","66","626.7400","156.685000"
"23472"," NINE DRAWER OFFICE TIDY","59","909.3700","227.342500"
"23473","WOODLAND SMALL RED FELT HEART","679","552.8500","138.212500"
"23474","WOODLAND SMALL BLUE FELT HEART","312","270.9600","67.740000"
"23475","WOODLAND SMALL PINK FELT HEART","286","242.1800","60.545000"
"23476","WOODLAND LARGE RED FELT HEART","205","264.7200","66.180000"
"23477","WOODLAND LARGE BLUE FELT HEART","92","123.4700","30.867500"
"23478","WOODLAND LARGE PINK FELT HEART","285","324.4000","81.100000"
"23479","WIRE EGG BASKET ","114","880.2300","220.057500"
"23480","MINI LIGHTS WOODLAND MUSHROOMS","1781","6658.5400","1664.635000"
"23481","PEARLISED IVORY HEART SMALL ","228","281.1700","70.292500"
"23482","PEARLISED IVORY HEART LARGE ","418","661.0200","165.255000"
"23483","HANGING  BUTTERFLY T-LIGHT HOLDER","1318","1625.1200","406.280000"
"23484","HEART TRELLIS TRIPLE T-LIGHT HOLDER","129","395.1100","98.777500"
"23484","HEART TRELLISTRIPLE T-LIGHT HOLDER","56","152.2400","38.060000"
"23485","BOTANICAL GARDENS WALL CLOCK ","244","5436.5200","1359.130000"
"23486","ANTIQUE HEART SHELF UNIT","262","3945.8200","986.455000"
"23487","SWEET HEART CAKE CARRIER","71","706.0300","176.507500"
"23489","GARLAND, VINTAGE BELLS","92","265.8800","66.470000"
"23489","VINTAGE BELLS GARLAND","821","2443.3500","610.837500"
"23490","T-LIGHT HOLDER HANGING LOVE BIRD","545","2044.0200","511.005000"
"23491","VINTAGE JINGLE BELLS HEART","227","1889.5100","472.377500"
"23492","VINTAGE JINGLE BELLS WREATH","76","635.3800","158.845000"
"23493","VINTAGE DOILY TRAVEL SEWING KIT","3964","8498.2800","2124.570000"
"23494","VINTAGE DOILY DELUXE SEWING KIT ","748","4991.0600","1247.765000"
"23495","SET OF 3 PANTRY WOODEN SPOONS","225","306.6600","76.665000"
"23496","PANTRY KITCHEN THERMOMETER ","112","154.5200","38.630000"
"23497","CLASSIC CHROME BICYCLE BELL ","2489","3565.5700","891.392500"
"23497","CLASSIC CROME BICYCLE BELL ","60","77.4000","19.350000"
"23498","CLASSIC BICYCLE CLIPS ","1644","2378.4800","594.620000"
"23499","SET 12 VINTAGE DOILY CHALK ","1315","587.4900","146.872500"
"23500","KEY RING BASEBALL BOOT ASSORTED ","1631","2044.5800","511.145000"
"23501","KEY RING BASEBALL BOOT UNION JACK","1823","2220.3700","555.092500"
"23502","PLAYING CARDS VINTAGE DOILEY ","13","16.2500","4.062500"
"23502","PLAYING CARDS VINTAGE DOILY ","701","880.1600","220.040000"
"23503","PLAYING CARDS KEEP CALM & CARRY ON","3644","4861.8000","1215.450000"
"23504","PLAYING CARDS JUBILEE UNION JACK","1934","2857.6400","714.410000"
"23505","PLAYING CARDS I LOVE LONDON ","1207","1660.0400","415.010000"
"23506","MINI PLAYING CARDS SPACEBOY ","2747","1139.2000","284.800000"
"23507","MINI PLAYING CARDS BUFFALO BILL ","2884","1156.5100","289.127500"
"23508","MINI PLAYING CARDS DOLLY GIRL ","2629","1164.2900","291.072500"
"23509","MINI PLAYING CARDS FUN FAIR ","1065","452.7200","113.180000"
"23510","MINI PLAYING CARDS GYMKHANA","2522","1119.2200","279.805000"
"23511","EMBROIDERED RIBBON REEL EMILY ","568","1245.7700","311.442500"
"23512","EMBROIDERED RIBBON REEL ROSIE","501","977.3200","244.330000"
"23513","EMBROIDERED RIBBON REEL SUSIE ","560","1101.7800","275.445000"
"23514","EMBROIDERED RIBBON REEL SALLY ","472","964.9100","241.227500"
"23515","EMBROIDERED RIBBON REEL DAISY ","579","1164.9800","291.245000"
"23516","EMBROIDERED RIBBON REEL SOPHIE  ","297","1062.3500","265.587500"
"23517","EMBROIDERED RIBBON REEL REBECCA ","334","996.3800","249.095000"
"23518","EMBROIDERED RIBBON REEL RACHEL ","356","965.9600","241.490000"
"23519","EMBROIDERED RIBBON REEL CLAIRE","224","792.3100","198.077500"
"23520","EMBROIDERED RIBBON REEL RUBY ","168","604.3000","151.075000"
"23521","CAT AND BIRD WALL ART","270","323.6400","80.910000"
"23521","WALL ART CAT AND BIRD ","143","469.7300","117.432500"
"23522","DOG AND BALL WALL ART","252","425.8800","106.470000"
"23522","WALL ART DOG AND BALL ","102","301.5600","75.390000"
"23523","TREASURE AHOY WALL ART","270","833.4600","208.365000"
"23523","WALL ART TREASURE AHOY ","84","317.8500","79.462500"
"23524","HORSE & PONY WALL ART","256","797.3100","199.327500"
"23524","WALL ART HORSE & PONY ","219","737.8200","184.455000"
"23525","BUFFALO BILL WALL ART ","248","852.7200","213.180000"
"23525","WALL ART BUFFALO BILL ","329","992.3500","248.087500"
"23526","DOG LICENCE WALL ART","408","2081.6400","520.410000"
"23526","WALL ART DOG LICENCE ","588","3844.5600","961.140000"
"23527","ANIMALS AND NATURE WALL ART","267","923.9700","230.992500"
"23527","WALL ART ANIMALS AND NATURE ","147","482.0900","120.522500"
"23528","SPACEBOY WALL ART","306","885.9000","221.475000"
"23528","WALL ART SPACEBOY","173","618.5900","154.647500"
"23529","DOLLY GIRL WALL ART","318","1055.9400","263.985000"
"23529","WALL ART DOLLY GIRL ","319","956.0500","239.012500"
"23530","WALL ART ONLY ONE PERSON ","1056","4436.2700","1109.067500"
"23530","WALL ART,ONLY ONE PERSON ","6","29.7000","7.425000"
"23531","WALL ART BIG LOVE ","979","5559.1100","1389.777500"
"23532","WALL ART WORK REST AND PLAY  ","210","901.5800","225.395000"
"23533","WALL ART GARDEN HAVEN ","215","998.6400","249.660000"
"23534","STOP FOR TEA WALL ART","518","2572.7000","643.175000"
"23534","WALL ART STOP FOR TEA ","863","6000.5000","1500.125000"
"23535","BICYCLE SAFTEY WALL ART","458","2371.9400","592.985000"
"23535","WALL ART BICYCLE SAFETY","849","5977.9500","1494.487500"
"23535","WALL ART BICYCLE SAFTEY ","21","114.1500","28.537500"
"23536","VILLAGE SHOW WALL ART","386","2072.4200","518.105000"
"23536","WALL ART VILLAGE SHOW ","236","1345.9100","336.477500"
"23537","I LOVE LONDON WALL ART","12","59.4000","14.850000"
"23537","WALL ART I LOVE LONDON ","99","521.7300","130.432500"
"23538","WALL ART VINTAGE HEART","332","1334.4900","333.622500"
"23539","WALL ART , LOVES' SECRET ","8","47.6000","11.900000"
"23539","WALL ART LOVES' SECRET ","239","1180.3500","295.087500"
"23540","WALL ART , THE MAGIC FOREST ","2","13.9000","3.475000"
"23540","WALL ART THE MAGIC FOREST ","148","933.1600","233.290000"
"23541","WALL ART ,PUDDINGS ","8","61.2000","15.300000"
"23541","WALL ART CLASSIC PUDDINGS ","862","6746.2100","1686.552500"
"23541","","20","0.0000","0.000000"
"23542","70'S ALPHABET WALL ART","150","1043.1000","260.775000"
"23542","WALL ART 70'S ALPHABET ","350","2708.3600","677.090000"
"23543","KEEP CALM WALL ART ","269","2015.9700","503.992500"
"23543","WALL ART KEEP CALM ","968","5003.0400","1250.760000"
"23544","WALL ART MID CENTURY MODERN ","163","1007.5300","251.882500"
"23545","WRAP RED DOILEY","380","159.6000","39.900000"
"23545","WRAP RED VINTAGE DOILY","2100","866.0000","216.500000"
"23546","WRAP PAISLEY PARK ","3275","1375.5000","343.875000"
"23547","WRAP FLOWER SHOP  ","1575","661.5000","165.375000"
"23548","WRAP MAGIC FOREST ","1075","451.5000","112.875000"
"23549","WRAP BIRD GARDEN ","1305","548.1000","137.025000"
"23550","WRAP ALPHABET POSTER  ","1855","763.1000","190.775000"
"23551","PACK OF 12 PAISLEY PARK TISSUES ","1843","841.0100","210.252500"
"23552","BICYCLE PUNCTURE REPAIR KIT ","1864","3883.9900","970.997500"
"23553","LANDMARK FRAME CAMDEN TOWN ","569","6457.1500","1614.287500"
"23554","LANDMARK FRAME OXFORD STREET","424","4830.5300","1207.632500"
"23555","LANDMARK FRAME NOTTING HILL ","424","4818.0700","1204.517500"
"23556","LANDMARK FRAME COVENT GARDEN ","438","4962.0100","1240.502500"
"23557","LANDMARK FRAME BAKER STREET ","350","3930.2700","982.567500"
"23558","LANDMARK FRAME LONDON BRIDGE ","418","4741.3700","1185.342500"
"23559","WOODLAND BUNNIES LOLLY MAKERS","652","1488.6500","372.162500"
"23560","SET OF 6 RIBBONS COUNTRY STYLE","173","502.0700","125.517500"
"23561","SET OF 6 RIBBONS PARTY","170","476.0000","119.000000"
"23562","SET OF 6 RIBBONS PERFECTLY PRETTY  ","253","730.3700","182.592500"
"23564","EGG CUP MILKMAID INGRID","644","841.3100","210.327500"
"23565","EGG CUP MILKMAID HELGA ","405","580.0600","145.015000"
"23566","EGG CUP MILKMAID HEIDI","879","1154.4300","288.607500"
"23567","EGG CUP HENRIETTA HEN PINK","210","290.3300","72.582500"
"23568","EGG CUP HENRIETTA HEN CREAM ","629","786.2700","196.567500"
"23569","TRADTIONAL ALPHABET STAMP SET","959","4742.4100","1185.602500"
"23570","TRADITIONAL PICK UP STICKS GAME ","2782","4944.3700","1236.092500"
"23571","TRADITIONAL NAUGHTS & CROSSES","2859","6436.6100","1609.152500"
"23574","PACKING CHARGE","12","90.0000","22.500000"
"23574","","100","0.0000","0.000000"
"23575","SNACK TRAY PAISLEY PARK","179","367.3500","91.837500"
"23576","SNACK TRAY RED VINTAGE DOILY","198","400.0400","100.010000"
"23578","SNACK TRAY RED GINGHAM","60","125.7200","31.430000"
"23579","Sale error","4","0.0000","0.000000"
"23579","SNACK TRAY I LOVE LONDON","171","362.6500","90.662500"
"23579","","4","0.0000","0.000000"
"23580","SNACK TRAY HAPPY FOREST  ","117","236.8700","59.217500"
"23581","JUMBO BAG PAISLEY PARK","4913","11388.2700","2847.067500"
"23582","VINTAGE DOILY JUMBO BAG RED ","4694","10010.7700","2502.692500"
"23583","LUNCH BAG PAISLEY PARK  ","3385","5497.3300","1374.332500"
"23595","adjustment","5","0.0000","0.000000"
"23595","re-adjustment","-5","0.0000","0.000000"
"23597","PAPER BUNTING PAISLEY PARK","245","667.2700","166.817500"
"23598","PAPER BUNTING VINTAGE PARTY","428","1218.4800","304.620000"
"23601","SET 10 CARDS SNOWY SNOWDROPS  17100","8","19.9200","4.980000"
"23602","SET 10 CARDS 3 WISE MEN 17107","1","2.9100","0.727500"
"23603","SET 10 CARD KRAFT REINDEER 17084","20","49.8000","12.450000"
"23604","SET 10 MINI SANTA & SNOWMAN  17087","4","6.6400","1.660000"
"23605","SET 10 CARDS 12 DAYS OF XMAS 17059","4","11.6400","2.910000"
"23607","SET 10 CARDS HATS & STOCKINGS 17081","8","13.2800","3.320000"
"23608","SET 10 CARDS RUDOLPHS NOSE 17097","4","11.6400","2.910000"
"23609","SET 10 CARDS SNOWY ROBIN 17099","1","2.9100","0.727500"
"23610","SET 10 CARDS CHRISTMAS ROBIN 17095","3","6.2400","1.560000"
"23611","SET 10 CARDS RED RIDING HOOD 17214","40","99.6000","24.900000"
"23612","SET 10 MINICARDS CUTE SNOWMAN 17071","5","8.3000","2.075000"
"23613","SET 10 XMAS CARDS & BADGES 17070","11","27.3900","6.847500"
"23614","SET 10 CARDS 12 DAYS WRAP  17058","26","86.5800","21.645000"
"23615","SET 10 CARDS PRINTED GRAPHIC 17219","4","9.9600","2.490000"
"23616","SET 10 CARDS JINGLE BELLS 17217","8","19.9200","4.980000"
"23617","SET 10 CARDS SWIRLY XMAS TREE 17104","2","5.8200","1.455000"
"23619","SET 10 CARDS POINSETTIA 17093","4","9.9600","2.490000"
"23620","SET 10 CARDS PERFECT POST 17090","10","24.9000","6.225000"
"23621","SET 10 CARDS DAVID'S MADONNA 17074","6","14.9400","3.735000"
"23623","SET 10 CARD CHRISTMAS WELCOME 17112","8","23.2800","5.820000"
"23624","SET 10 CARD PERFECT NATIVITY 17089","4","9.9600","2.490000"
"23625","SET 6 CARDS SPARKLY REINDEER 17262","9","44.9100","11.227500"
"23626","SET 10 CARDS DINKY TREE 17076","43","107.0700","26.767500"
"23627","SET 10 CARDS XMAS GRAPHIC  17218","7","17.4300","4.357500"
"23628","SET 10 CARDS TRIANGLE ICONS  17220","1","2.9100","0.727500"
"23629","SET 10 CARDS DRESSING UP 17077","24","59.7600","14.940000"
"23630","SET 10 CARDS HANGING BAUBLES 17080","1","2.4900","0.622500"
"23632","SET 10 CARDS CHEERFUL ROBIN 17065","15","31.2000","7.800000"
"23633","SET 10 CARDS WORLD CHILDREN 17067","3","7.4700","1.867500"
"23634","SET 10 CARDS XMAS CHOIR 17068","5","14.5500","3.637500"
"23635","SET 10 CARDS CHRISTMAS HOLLY  17259","3","12.4800","3.120000"
"23636","SET 10 CARDS WISHING TREE 17116","9","26.1900","6.547500"
"23637","SET 10 CARDS OUT OF ORDER 17216","11","27.3900","6.847500"
"23638","SET 10 CARDS ROBIN WATERPUMP  17096","2","5.8200","1.455000"
"23639","SET 10 CARDS MAGICAL TREE 17086","4","13.3200","3.330000"
"23640","SET 10 CARDS SCOTTIE DOG 17211","9","22.4100","5.602500"
"23643","SET 10 CARDS CHRISTMAS BAUBLE 16954","1","3.3300","0.832500"
"23644","SET 10 CARDS CHRISTMAS TREE 16955","5","16.6500","4.162500"
"23645","SET 10 CHRISTMAS CARDS HOHOHO 16956","9","22.4100","5.602500"
"23646","SET 10 CARDS JINGLE BELLS 16957","8","19.9200","4.980000"
"23649","SET 10 CARDS DECK THE HALLS 16960","2","4.9800","1.245000"
"23650","SET 10 CARDS FILIGREE BAUBLE 16961","4","9.9600","2.490000"
"23652","SET 10 CARD CHRISTMAS STAMPS 16963","2","5.8200","1.455000"
"23654","SET 10 CARD SNOWMAN 16965","5","12.4500","3.112500"
"23660","HENRIETTA HEN MUG ","290","508.2600","127.065000"
"23661","MILK MAIDS MUG ","199","360.5900","90.147500"
"23664","FLOWER SHOP DESIGN MUG","1","1.6500","0.412500"
"23681","LUNCH BAG RED VINTAGE DOILY","1577","2526.6900","631.672500"
"23691","KEEP CALM BIRTHDAY WRAP","50","21.0000","5.250000"
"23691","WRAP KEEP CALM BIRTHDAY","1125","460.5000","115.125000"
