stockcode,description,quantity,revenue,profit,inventorydays,status
23634,SET 10 CARDS XMAS CHOIR 17068,5,14.55,3.6375,876.0,Low
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,3,12.48,3.12,1460.0,Low
23636,SET 10 CARDS WISHING TREE 17116,9,26.19,6.5475,486.6666666666667,Low
23637,SET 10 CARDS OUT OF ORDER 17216,11,27.39,6.8475,398.1818181818182,Low
23638,SET 10 CARDS ROBIN WATERPUMP  17096,2,5.82,1.455,2190.0,Low
23639,SET 10 CARDS MAGICAL TREE 17086,4,13.32,3.33,1095.0,Low
23640,SET 10 CARDS SCOTTIE DOG 17211,9,22.41,5.6025,486.6666666666667,Low
23643,SET 10 CARDS CHRISTMAS BAUBLE 16954,1,3.33,0.8325,4380.0,Low
23644,SET 10 CARDS CHRISTMAS TREE 16955,5,16.65,4.1625,876.0,Low
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,9,22.41,5.6025,486.6666666666667,Low
23646,SET 10 CARDS JINGLE BELLS 16957,8,19.92,4.98,547.5,Low
23649,SET 10 CARDS DECK THE HALLS 16960,2,4.98,1.245,2190.0,Low
23650,SET 10 CARDS FILIGREE BAUBLE 16961,4,9.96,2.49,1095.0,Low
23652,SET 10 CARD CHRISTMAS STAMPS 16963,2,5.82,1.455,2190.0,Low
23654,SET 10 CARD SNOWMAN 16965,5,12.45,3.1125,876.0,Low
23660,HENRIETTA HEN MUG ,290,508.26,127.065,15.103448275862068,Normal
23661,MILK MAIDS MUG ,199,360.59,90.1475,22.01005025125628,Normal
23664,FLOWER SHOP DESIGN MUG,1,1.65,0.4125,4380.0,Low
23681,LUNCH BAG RED VINTAGE DOILY,1577,2526.69,631.6725,2.777425491439442,Normal
23691,KEEP CALM BIRTHDAY WRAP,50,21.0,5.25,87.6,Low
23691,WRAP KEEP CALM BIRTHDAY,1125,460.5,115.125,3.8933333333333335,Normal
23692,WRAP A PRETTY THANK YOU,50,21.0,5.25,87.6,Low
23694,PAISLEY PARK CARD,376,165.08,41.27,11.648936170212766,Normal
23695,DOILY THANK YOU CARD,765,323.32,80.83,5.7254901960784315,Normal
23697,A PRETTY THANK YOU CARD,456,194.58,48.645,9.605263157894736,Normal
23702,High Resolution Image,4,27.0,6.75,1095.0,Low
23702,,100,0.0,0.0,43.8,Normal
23843,"PAPER CRAFT , LITTLE BIRDIE",0,0.0,0.0,inf,Low
35001G,HAND OPEN SHAPE GOLD,199,681.59,170.3975,22.01005025125628,Normal
35001W,HAND OPEN SHAPE DECO.WHITE,91,266.53,66.6325,48.13186813186813,Normal
35001W,,-36,0.0,0.0,-121.66666666666667,Normal
35004B,SET OF 3 BLACK FLYING DUCKS,547,2798.01,699.5025,8.007312614259597,Normal
35004C,SET OF 3 COLOURED  FLYING DUCKS,358,1717.5,429.375,12.23463687150838,Normal
35004C,,-210,0.0,0.0,-20.857142857142858,Normal
35004G,SET OF 3 GOLD FLYING DUCKS,125,450.75,112.6875,35.04,Normal
35004P,SET OF 3 PINK FLYING DUCKS,1,5.45,1.3625,4380.0,Low
35004P,,1,0.0,0.0,4380.0,Low
35015,,-9,0.0,0.0,-486.6666666666667,Normal
35095A,BLUE VICTORIAN FABRIC OVAL BOX,925,388.57,97.1425,4.735135135135136,Normal
35095B,RED VICTORIAN FABRIC OVAL BOX,862,352.25,88.0625,5.081206496519722,Normal
35241,damages?,-40,0.0,0.0,-109.5,Normal
35241,ENAMEL BLUE RIM BISCUIT BIN,103,530.49,132.6225,42.52427184466019,Normal
35265,COLOURFUL FLOWER FRUIT BOWL,17,52.2,13.05,257.6470588235294,Low
35271S,GOLD PRINT PAPER BAG,19,3.61,0.9025,230.5263157894737,Low
35271S,,-13,0.0,0.0,-336.92307692307696,Normal
35400,WOODEN BOX ADVENT CALENDAR ,-6,-45.7,-11.425,-730.0,Normal
35400,,8,0.0,0.0,547.5,Low
35443,RASTA IN BATH W SPLIFF ASHTRAY,8,6.8,1.7,547.5,Low
35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1860,982.07,245.5175,2.3548387096774195,Normal
35591T,TURQUOISE CHRISTMAS TREE ,5,6.25,1.5625,876.0,Low
35591T,,-4,0.0,0.0,-1095.0,Normal
35592T,,4,0.0,0.0,1095.0,Low
35594,,-4,0.0,0.0,-1095.0,Normal
35597A,DUSTY PINK CHRISTMAS TREE 30CM,1,1.25,0.3125,4380.0,Low
35597A,,-14,0.0,0.0,-312.85714285714283,Normal
35597B,BLACKCHRISTMAS TREE 30CM,1,1.25,0.3125,4380.0,Low
35597D,PINK/WHITE CHRISTMAS TREE 30CM,46,17.48,4.37,95.21739130434783,Low
35597D,,0,0.0,0.0,inf,Low
35598A,DUSTY PINK CHRISTMAS TREE 60CM,9,26.55,6.6375,486.6666666666667,Low
35598A,,8,0.0,0.0,547.5,Low
35598B,BLACK CHRISTMAS TREE 60CM,558,460.64,115.16,7.849462365591398,Normal
35598C,found,3,0.0,0.0,1460.0,Low
35598C,WHITE CHRISTMAS TREE 60CM,2,5.9,1.475,2190.0,Low
35598D,PINK/WHITE CHRISTMAS TREE 60CM,683,492.36,123.09,6.412884333821377,Normal
35599B,BLACK CHRISTMAS TREE 120CM,217,551.13,137.7825,20.184331797235025,Normal
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,201,553.07,138.2675,21.791044776119403,Normal
35600A,Found by jackie,1,0.0,0.0,4380.0,Low
35603B,,-12,0.0,0.0,-365.0,Normal
35607A,PINK FLUFFY CHRISTMAS DECORATION,26,7.82,1.955,168.46153846153848,Low
35607A,,1,0.0,0.0,4380.0,Low
35607B,BLACK FEATHER CHRISTMAS DECORATION,96,18.24,4.56,45.625,Normal
35607B,thrown away,-9,0.0,0.0,-486.6666666666667,Normal
35609A,PINK FEATHER CHRISTMAS DECORATION,1,2.51,0.6275,4380.0,Low
35609A,,-51,0.0,0.0,-85.88235294117646,Normal
35610A,PINK CHRISTMAS FLOCK DROPLET ,10,15.02,3.755,438.0,Low
35610A,thrown away,-1277,0.0,0.0,-3.4299138606108066,Normal
35610B,BLACK CHRISTMAS FLOCK DROPLET ,24,30.0,7.5,182.5,Low
35610B,thrown away,-541,0.0,0.0,-8.096118299445472,Normal
35610C,Thrown away.,-1121,0.0,0.0,-3.9072256913470116,Normal
35610C,WHITE CHRISTMAS FLOCK DROPLET ,25,32.51,8.1275,175.2,Low
35611B,thrown away,-27,0.0,0.0,-162.22222222222223,Normal
35637A,IVORY STRING CURTAIN WITH POLE ,170,440.62,110.155,25.764705882352942,Normal
35637C,PINK STRING CURTAIN WITH POLE,30,100.86,25.215,146.0,Low
35638A,PINK AND BLACK STRING CURTAIN,38,82.1,20.525,115.26315789473685,Low
35638B,PINK/BLUE STRING CURTAIN ,57,128.33,32.0825,76.84210526315789,Low
35644,,-1,0.0,0.0,-4380.0,Normal
35645,VINTAGE BEAD PINK JEWEL BOX,4,17.0,4.25,1095.0,Low
35645,,21,0.0,0.0,208.57142857142858,Low
35646,VINTAGE BEAD PINK EVENING BAG,619,937.25,234.3125,7.075928917609047,Normal
35647,VINTAGE BEAD PINK SHADE ,13,16.25,4.0625,336.92307692307696,Low
35648,check,-56,0.0,0.0,-78.21428571428571,Normal
35648,VINTAGE BEAD PINK PURSE ,956,1047.57,261.8925,4.581589958158996,Normal
35649,VINTAGE BEAD COSMETIC BAG ,57,156.85,39.2125,76.84210526315789,Low
35649,,-43,0.0,0.0,-101.86046511627906,Normal
35650,VINTAGE BEAD PINK JEWEL STAND,1,4.95,1.2375,4380.0,Low
35650,,-24,0.0,0.0,-182.5,Normal
35651,VINTAGE BEAD PINK SCARF ,439,966.04,241.51,9.977220956719817,Normal
35653,VINTAGE BEAD NOTEBOOK,150,433.19,108.2975,29.2,Normal
35653,,33,0.0,0.0,132.72727272727272,Low
35809a,ENAMEL PINK TEA CONTAINER,9,37.33,9.3325,486.6666666666667,Low
35809A,ENAMEL PINK TEA CONTAINER,421,488.89,122.2225,10.403800475059382,Normal
35809A,,-13,0.0,0.0,-336.92307692307696,Normal
35809B,ENAMEL BLUE RIM TEA CONTAINER,8,9.18,2.295,547.5,Low
35809B,,8,0.0,0.0,547.5,Low
35810A,check,-78,0.0,0.0,-56.15384615384615,Normal
35810A,ENAMEL PINK COFFEE CONTAINER,634,640.92,160.23,6.908517350157728,Normal
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,139,163.3,40.825,31.510791366906474,Normal
35810B,,8,0.0,0.0,547.5,Low
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",162,63.28,15.82,27.037037037037038,Normal
35815P,,-23,0.0,0.0,-190.43478260869566,Normal
35816P,"ACRYLIC JEWEL ANGEL,PINK",78,29.64,7.41,56.15384615384615,Low
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",6,15.3,3.825,730.0,Low
35817P,PINK ACRYLIC JEWEL SNOWFLAKE,12,4.56,1.14,365.0,Low
35817P,thrown away,-44,0.0,0.0,-99.54545454545455,Normal
35818B,"ACRYLIC JEWEL ICICLE, BLUE",31,11.78,2.945,141.29032258064515,Low
35818B,adjustment,-22,0.0,0.0,-199.0909090909091,Normal
35818B,,-53,0.0,0.0,-82.64150943396226,Normal
35818P,"ACRYLIC JEWEL ICICLE, PINK",266,106.97,26.7425,16.466165413533833,Normal
35819B,"ACRYLIC HANGING JEWEL,BLUE",270,106.81,26.7025,16.22222222222222,Normal
35819B,check,18,0.0,0.0,243.33333333333334,Low
35819B,,77,0.0,0.0,56.883116883116884,Low
35819P,"ACRYLIC HANGING JEWEL,PINK",95,66.55,16.6375,46.10526315789473,Normal
35819P,,108,0.0,0.0,40.55555555555556,Normal
35823P,,-12,0.0,0.0,-365.0,Normal
35824B,,-8,0.0,0.0,-547.5,Normal
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,-1,-2.95,-0.7375,-4380.0,Normal
35833G,4 GOLD FLOCK CHRISTMAS BALLS,2,6.72,1.68,2190.0,Low
35833G,damages,-43,0.0,0.0,-101.86046511627906,Normal
35833P,4 PINK FLOCK CHRISTMAS BALLS,50,89.72,22.43,87.6,Low
35833P,check,-24,0.0,0.0,-182.5,Normal
35909A,RABBIT EASTER DECORATION,8,23.6,5.9,547.5,Low
35909B,PINK FLOWERS RABBIT EASTER,8,23.6,5.9,547.5,Low
35910A,MULTICOLOUR EASTER RABBIT ,20,39.0,9.75,219.0,Low
35910B,PINK FLOWERS RABBIT EASTER,13,25.35,6.3375,336.92307692307696,Low
35911A,MULTICOLOUR RABBIT EGG WARMER,319,292.07,73.0175,13.730407523510973,Normal
35911A,,20,0.0,0.0,219.0,Low
35911B,PINK/FLOWER RABBIT EGG WARMER ,119,100.76,25.19,36.806722689075634,Normal
35912B,WHITE/PINK CHICK DECORATION,252,301.26,75.315,17.38095238095238,Normal
35913B,WHITE/PINK CHICK EASTER DECORATION,37,36.33,9.0825,118.37837837837837,Low
35914,PINK CHICK EGG WARMER + EGG CUP,196,219.66,54.915,22.346938775510207,Normal
35914,,14,0.0,0.0,312.85714285714283,Low
35915B,BLUE KNITTED HEN ,220,257.22,64.305,19.90909090909091,Normal
35915C,damaged,-43,0.0,0.0,-101.86046511627906,Normal
35915C,PEACH KNITTED HEN ,315,316.46,79.115,13.904761904761905,Normal
35915C,,30,0.0,0.0,146.0,Low
35916A,YELLOW FELT HANGING HEART W FLOWER,87,67.39,16.8475,50.3448275862069,Low
35916A,,-21,0.0,0.0,-208.57142857142858,Normal
35916B,BLUE FELT HANGING HEART W FLOWER,16,26.11,6.5275,273.75,Low
35916B,BLUE FELT HANGING HEART WITH FLOWER,75,50.57,12.6425,58.4,Low
35916B,,-21,0.0,0.0,-208.57142857142858,Normal
35916C,PINK FELT HANGING HEART W FLOWER,106,107.72,26.93,41.32075471698113,Normal
35916C,,-32,0.0,0.0,-136.875,Normal
35920,FOUR RABBIT EASTER DECORATIONS,72,104.84,26.21,60.833333333333336,Low
35920,,-4,0.0,0.0,-1095.0,Normal
35921,EASTER BUNNY HANGING GARLAND,67,131.98,32.995,65.37313432835822,Low
35922,EASTER BUNNY WREATH,28,138.6,34.65,156.42857142857142,Low
35922,,-30,0.0,0.0,-146.0,Normal
35923,CANDY HEART HANGING DECORATION,1317,690.13,172.5325,3.3257403189066057,Normal
35923,check,-42,0.0,0.0,-104.28571428571429,Normal
35924,HANGING FAIRY CAKE DECORATION,641,1181.79,295.4475,6.8330733229329175,Normal
35933,PINK STOCKING CHRISTMAS DECORATION,226,92.21,23.0525,19.38053097345133,Normal
35933,,-26,0.0,0.0,-168.46153846153848,Normal
35951,,57,0.0,0.0,76.84210526315789,Low
35953,FOLKART STAR CHRISTMAS DECORATIONS,3558,1604.92,401.23,1.2310286677908937,Normal
35954,check,24,0.0,0.0,182.5,Low
35954,counted,-430,0.0,0.0,-10.186046511627906,Normal
35954,SMALL FOLKART STAR CHRISTMAS DEC,1293,359.6,89.9,3.3874709976798143,Normal
35954,,-314,0.0,0.0,-13.949044585987261,Normal
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,592,343.57,85.8925,7.398648648648648,Normal
35957,,-904,0.0,0.0,-4.845132743362832,Normal
35958,FOLKART ZINC STAR CHRISTMAS DEC,12,10.2,2.55,365.0,Low
35958,,12,0.0,0.0,365.0,Low
35961,FOLKART ZINC HEART CHRISTMAS DEC,2998,2640.01,660.0025,1.4609739826551034,Normal
35964,FOLKART CLIP ON STARS,786,405.25,101.3125,5.572519083969466,Normal
35965,dotcom,26,0.0,0.0,168.46153846153848,Low
35965,FOLKART HEART NAPKIN RINGS,342,532.17,133.0425,12.807017543859649,Normal
35965,found,6,0.0,0.0,730.0,Low
35965,found some more on shelf,-9,0.0,0.0,-486.6666666666667,Normal
35965,,38,0.0,0.0,115.26315789473685,Low
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,27,10.26,2.565,162.22222222222223,Low
35966,,-5,0.0,0.0,-876.0,Normal
35967,FOLK ART METAL STAR T-LIGHT HOLDER,485,252.33,63.0825,9.030927835051546,Normal
35968,check,9,0.0,0.0,486.6666666666667,Low
35968,FOLK ART METAL HEART T-LIGHT HOLDER,163,82.1,20.525,26.87116564417178,Normal
35968,Found,63,0.0,0.0,69.52380952380952,Low
35969,,-3,0.0,0.0,-1460.0,Normal
35970,ZINC FOLKART SLEIGH BELLS,4997,9425.36,2356.34,0.8765259155493296,Normal
35970,,-217,0.0,0.0,-20.184331797235025,Normal
35971,ROSE FOLKART HEART DECORATIONS,445,579.68,144.92,9.842696629213483,Normal
35972,check,-3,0.0,0.0,-1460.0,Normal
35972,DAISY FOLKART HEART DECORATION,96,120.0,30.0,45.625,Normal
35972,,-45,0.0,0.0,-97.33333333333333,Normal
35991,,-1,0.0,0.0,-4380.0,Normal
37327,adjustment,3,0.0,0.0,1460.0,Low
37327,ASSTD MULTICOLOUR CIRCLES MUG,1576,838.91,209.7275,2.779187817258883,Normal
37327,damages,-131,0.0,0.0,-33.4351145038168,Normal
37327,sold as set on dotcom,-95,0.0,0.0,-46.10526315789473,Normal
37327,,2,0.0,0.0,2190.0,Low
37330,BIG POLKADOT MUG,6,2.34,0.585,730.0,Low
37333,RETRO TEA FOR ONE ,25,120.99,30.2475,175.2,Low
37333,,-1,0.0,0.0,-4380.0,Normal
37340,MULTICOLOUR SPRING FLOWER MUG,2541,1694.69,423.6725,1.7237308146399055,Normal
37340,sold as set on dotcom,-18,0.0,0.0,-243.33333333333334,Normal
37342,POLKADOT COFFEE CUP & SAUCER PINK,1514,1443.33,360.8325,2.8929986789960367,Normal
37342,,-65,0.0,0.0,-67.38461538461539,Normal
37343,damaged,-2,0.0,0.0,-2190.0,Normal
37343,POLKADOT MUG PINK ,72,123.3,30.825,60.833333333333336,Low
37351,ORANGE FLOWER MUG ,10,9.06,2.265,438.0,Low
37370,damages/dotcom?,-590,0.0,0.0,-7.423728813559323,Normal
37370,RETRO COFFEE MUGS ASSORTED,2548,3817.01,954.2525,1.7189952904238617,Normal
37370,sold as set/6 by dotcom,-786,0.0,0.0,-5.572519083969466,Normal
37370,,18,0.0,0.0,243.33333333333334,Low
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,6,7.5,1.875,730.0,Low
37379A,,-9,0.0,0.0,-486.6666666666667,Normal
37413,ICON MUG REVOLUTIONARY,703,284.49,71.1225,6.230440967283072,Normal
37413,,5568,0.0,0.0,0.7866379310344828,Normal
37423,WHITE WITH BLACK CATS PLATE,78,33.18,8.295,56.15384615384615,Low
37423,,-17,0.0,0.0,-257.6470588235294,Normal
37424,,-6,0.0,0.0,-730.0,Normal
37444A,YELLOW BREAKFAST CUP AND SAUCER,55,67.13,16.7825,79.63636363636364,Low
37444A,,6,0.0,0.0,730.0,Low
37444B,BLUE BREAKFAST CUP AND SAUCER ,4,11.8,2.95,1095.0,Low
37444B,,-2,0.0,0.0,-2190.0,Normal
37444C,PINK BREAKFAST CUP AND SAUCER ,23,43.05,10.7625,190.43478260869566,Low
37444C,,4,0.0,0.0,1095.0,Low
37446,MINI CAKE STAND WITH HANGING CAKES,1292,1897.39,474.3475,3.390092879256966,Normal
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,803,1289.39,322.3475,5.454545454545454,Normal
37448,CERAMIC CAKE DESIGN SPOTTED MUG,1411,2147.03,536.7575,3.1041814316087883,Normal
37449,CERAMIC CAKE STAND + HANGING CAKES,514,4680.54,1170.135,8.521400778210117,Normal
37450,CERAMIC CAKE BOWL + HANGING CAKES,681,2030.19,507.5475,6.431718061674009,Normal
37461,FUNKY MONKEY MUG,1,1.25,0.3125,4380.0,Low
37461,,4,0.0,0.0,1095.0,Low
37462E,"PET MUG, GOLDFISH",36,13.1,3.275,121.66666666666667,Low
37464,ROBOT MUG IN DISPLAY BOX,3,3.75,0.9375,1460.0,Low
37464,,-16,0.0,0.0,-273.75,Normal
37467,PIG MUG IN TWO COLOUR DESIGNS,159,130.27,32.5675,27.547169811320753,Normal
37467,,-26,0.0,0.0,-168.46153846153848,Normal
37468,HARDMAN MUG 3 ASSORTED,65,32.42,8.105,67.38461538461539,Low
37468,,65,0.0,0.0,67.38461538461539,Low
37471,MULTICOLOUR POLKADOT PLATE,29,30.43,7.6075,151.0344827586207,Low
37471,sold as set on dotcom,-12,0.0,0.0,-365.0,Normal
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,1,9.95,2.4875,4380.0,Low
37474,,-14,0.0,0.0,-312.85714285714283,Normal
37475,SET/4 COLOURFUL MIXING BOWLS,71,671.93,167.9825,61.69014084507042,Low
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,37,399.02,99.755,118.37837837837837,Low
37476,,-9,0.0,0.0,-486.6666666666667,Normal
37477B,,-11,0.0,0.0,-398.1818181818182,Normal
37477C,,-31,0.0,0.0,-141.29032258064515,Normal
37477D,,-9,0.0,0.0,-486.6666666666667,Normal
37479B,CUBIC MUG FLOCK BLUE ON BROWN,131,78.09,19.5225,33.4351145038168,Normal
37479B,sold as set by dotcom,-30,0.0,0.0,-146.0,Normal
37479B,,9,0.0,0.0,486.6666666666667,Low
37479P,??,-184,0.0,0.0,-23.804347826086957,Normal
37479P,CUBIC MUG FLOCK PINK ON BROWN,175,146.91,36.7275,25.02857142857143,Normal
37479P,sold as set on dotcom,-30,0.0,0.0,-146.0,Normal
37482P,CUBIC MUG PINK POLKADOT,506,354.03,88.5075,8.65612648221344,Normal
37482P,Damaged,-93,0.0,0.0,-47.096774193548384,Normal
37487B,Damaged,-6,0.0,0.0,-730.0,Normal
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,68,19.72,4.93,64.41176470588235,Low
37488A,damaged,-1,0.0,0.0,-4380.0,Normal
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,28,10.92,2.73,156.42857142857142,Low
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,33,14.43,3.6075,132.72727272727272,Low
37489A,,2,0.0,0.0,2190.0,Low
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,31,16.77,4.1925,141.29032258064515,Low
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,23,13.65,3.4125,190.43478260869566,Low
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,40,17.16,4.29,109.5,Low
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,6,19.81,4.9525,730.0,Low
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,4,6.6,1.65,1095.0,Low
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,8,13.2,3.3,547.5,Low
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,4,9.88,2.47,1095.0,Low
37495,FAIRY CAKE BIRTHDAY CANDLE SET,391,1438.49,359.6225,11.202046035805626,Normal
37500,TEA TIME TEAPOT IN GIFT BOX,377,2335.83,583.9575,11.618037135278515,Normal
37501,TEA TIME TEA SET IN GIFT BOX,131,892.93,223.2325,33.4351145038168,Normal
37501,,-12,0.0,0.0,-365.0,Normal
37503,TEA TIME CAKE STAND IN GIFT BOX,-1,-10.75,-2.6875,-4380.0,Normal
37509,NEW ENGLAND MUG W GIFT BOX,2,5.1,1.275,2190.0,Low
37509,,3,0.0,0.0,1460.0,Low
40001,check,-240,0.0,0.0,-18.25,Normal
40001,WHITE BAMBOO RIBS LAMPSHADE,802,663.07,165.7675,5.4613466334164595,Normal
40003,WHITE BAMBOO RIBS LAMPSHADE,155,179.23,44.8075,28.258064516129032,Normal
40003,,-11,0.0,0.0,-398.1818181818182,Normal
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,12,10.2,2.55,365.0,Low
40016,?,-752,0.0,0.0,-5.824468085106383,Normal
40016,CHINESE DRAGON PAPER LANTERNS,5556,2136.34,534.085,0.7883369330453563,Normal
40016,damaged stock,-1100,0.0,0.0,-3.9818181818181815,Normal
40016,,-108,0.0,0.0,-40.55555555555556,Normal
40018F,,-22,0.0,0.0,-199.0909090909091,Normal
40046A,RED DAISY PAPER LAMPSHADE,50,62.5,15.625,87.6,Low
40046A,,20,0.0,0.0,219.0,Low
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,15,6.3,1.575,292.0,Low
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,24,10.08,2.52,182.5,Low
44091A,BLUE CRUSOE CHECK LAMPSHADE,9,3.78,0.945,486.6666666666667,Low
44091A,,-4,0.0,0.0,-1095.0,Normal
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,14,11.9,2.975,312.85714285714283,Low
44092C,PURPLE/COPPER HANGING LAMPSHADE,22,18.7,4.675,199.0909090909091,Low
44228,CANNABIS LEAF BEAD CURTAIN,36,30.6,7.65,121.66666666666667,Low
44234,ASSORTED CIRCULAR MOBILE,696,155.4,38.85,6.293103448275862,Normal
44235,ASS COL CIRCLE MOBILE ,474,173.16,43.29,9.240506329113924,Normal
44235,ASSORTED COLOURED CIRCLE MOBILE ,65,27.3,6.825,67.38461538461539,Low
44236,PINK/PURPLE CIRCLE CURTAIN,52,56.52,14.13,84.23076923076924,Low
44236,,-12,0.0,0.0,-365.0,Normal
44242A,LILAC FEATHERS CURTAIN,12,9.48,2.37,365.0,Low
44242B,PINK FEATHERS CURTAIN,52,50.28,12.57,84.23076923076924,Low
44265,M/COLOUR POM-POM CURTAIN,2,8.5,2.125,2190.0,Low
44265,,-2,0.0,0.0,-2190.0,Normal
45013,FOLDING SHOE TIDY,3,8.85,2.2125,1460.0,Low
46000M,Dotcom sales,-100,0.0,0.0,-43.8,Normal
46000M,POLYESTER FILLER PAD 45x45cm,1700,1581.0,395.25,2.5764705882352943,Normal
46000P,POLYESTER FILLER PAD 65CMx65CM,18,76.5,19.125,243.33333333333334,Low
46000R,POLYESTER FILLER PAD 45x30cm,103,149.35,37.3375,42.52427184466019,Normal
46000S,Dotcom,-300,0.0,0.0,-14.6,Normal
46000S,dotcom sales,-90,0.0,0.0,-48.666666666666664,Normal
46000S,Dotcom sales,-100,0.0,0.0,-43.8,Normal
46000S,POLYESTER FILLER PAD 40x40cm,2582,2192.4,548.1,1.6963594113090628,Normal
46000U,check,10,0.0,0.0,438.0,Low
46000U,POLYESTER FILLER PAD 30CMx30CM,107,133.75,33.4375,40.93457943925234,Normal
46037A,,-5,0.0,0.0,-876.0,Normal
46115B,GREEN POP ART MAO CUSHION COVER ,12,2.28,0.57,365.0,Low
46115B,,-2,0.0,0.0,-2190.0,Normal
46118,FUNKY MONKEY CUSHION COVER,232,317.17,79.2925,18.879310344827587,Normal
46126A,ELVIS WALLHANGING / CURTAIN,52,69.84,17.46,84.23076923076924,Low
46126A,,-23,0.0,0.0,-190.43478260869566,Normal
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,30,32.1,8.025,146.0,Low
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,60,720.93,180.2325,73.0,Low
46775D,,-9,0.0,0.0,-486.6666666666667,Normal
46776a,WOVEN BUBBLE GUM CUSHION COVER,5,20.65,5.1625,876.0,Low
46776A,WOVEN BUBBLE GUM CUSHION COVER,155,651.95,162.9875,28.258064516129032,Normal
46776b,WOVEN BERRIES CUSHION COVER ,1,4.13,1.0325,4380.0,Low
46776B,WOVEN BERRIES CUSHION COVER ,161,679.67,169.9175,27.20496894409938,Normal
46776C,WOVEN FROST CUSHION COVER,117,492.79,123.1975,37.43589743589744,Normal
46776D,WOVEN SUNSET CUSHION COVER ,89,378.29,94.5725,49.21348314606741,Normal
46776e,WOVEN CANDY CUSHION COVER ,1,4.13,1.0325,4380.0,Low
46776E,WOVEN CANDY CUSHION COVER ,67,288.43,72.1075,65.37313432835822,Low
46776f,WOVEN ROSE GARDEN CUSHION COVER ,7,28.91,7.2275,625.7142857142857,Low
46776F,WOVEN ROSE GARDEN CUSHION COVER ,210,883.12,220.78,20.857142857142858,Normal
47013A,damaged,-2,0.0,0.0,-2190.0,Normal
47013A,WINE BOTTLE DRESSING LT.BLUE,14,3.04,0.76,312.85714285714283,Low
47013C,WINE BOTTLE DRESSING DARK BLUE,40,11.53,2.8825,109.5,Low
47013C,,4,0.0,0.0,1095.0,Low
47016,LIGHT DECORATION BATTERY OPERATED,2,4.2,1.05,2190.0,Low
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,582,309.3,77.325,7.525773195876289,Normal
47021G,,236,0.0,0.0,18.559322033898304,Normal
47310M,SMALL POP BOX FUNKY MONKEY,258,353.98,88.495,16.976744186046513,Normal
47310M,"SMALL POP BOX,FUNKY MONKEY",152,216.47,54.1175,28.815789473684212,Normal
47341A,FUSCHIA TABLE RUN FLOWER ,27,38.75,9.6875,162.22222222222223,Low
47341A,,-7,0.0,0.0,-625.7142857142857,Normal
47341B,BLUE TABLE RUN FLOWER,45,56.25,14.0625,97.33333333333333,Low
47343A,FUSCHIA FLOWER PURSE WITH BEADS,159,145.17,36.2925,27.547169811320753,Normal
47343A,,-16,0.0,0.0,-273.75,Normal
47344B,BLUE FLOWER DES PURSE,44,43.66,10.915,99.54545454545455,Low
47344B,,-16,0.0,0.0,-273.75,Normal
47348A,FUSCHIA VOILE POINTY SHOE DEC,97,50.31,12.5775,45.15463917525773,Normal
47351B,BLUE  VOILE LAMPSHADE,38,112.1,28.025,115.26315789473685,Low
47367B,PAIR PADDED HANGERS PINK CHECK,112,376.27,94.0675,39.107142857142854,Normal
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,33,93.19,23.2975,132.72727272727272,Low
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,35,97.13,24.2825,125.14285714285715,Low
47420,ASSORTED COLOUR SUCTION CUP HOOK,202,38.38,9.595,21.683168316831686,Normal
